# Variables: r z F
# Resolution: nr=61, nz=121
0.007 0.003 0.351099738229
0.007 0.0035 0.351099738229
0.007 0.004 0.351099738229
0.007 0.0045 0.351099738229
0.007 0.005 0.351099738229
0.007 0.0055 0.351099738229
0.007 0.006 0.351099738229
0.007 0.0065 0.351099738229
0.007 0.007 0.351099738229
0.007 0.0075 0.351099738229
0.007 0.008 0.351099738229
0.007 0.0085 0.351099738229
0.007 0.009 0.351099738229
0.007 0.0095 0.351099738229
0.007 0.01 0.351099738229
0.007 0.0105 0.351099738229
0.007 0.011 0.351099738229
0.007 0.0115 0.351099738229
0.007 0.012 0.351099738229
0.007 0.0125 0.351099738229
0.007 0.013 0.351099738229
0.007 0.0135 0.351099738229
0.007 0.014 0.351099738229
0.007 0.0145 0.351099738229
0.007 0.015 0.351099738229
0.007 0.0155 0.351099738229
0.007 0.016 0.351099738229
0.007 0.0165 0.351099738229
0.007 0.017 0.351099738229
0.007 0.0175 0.351099738229
0.007 0.018 0.351099738229
0.007 0.0185 0.351099738229
0.007 0.019 0.351099738229
0.007 0.0195 0.351099738229
0.007 0.02 0.351099738229
0.007 0.0205 0.351099738229
0.007 0.021 0.351099738229
0.007 0.0215 0.351099738229
0.007 0.022 0.351099738229
0.007 0.0225 0.351099738229
0.007 0.023 0.351099738229
0.007 0.0235 0.351099738229
0.007 0.024 0.351099738229
0.007 0.0245 0.351099738229
0.007 0.025 0.351099738229
0.007 0.0255 0.351099738229
0.007 0.026 0.351099738229
0.007 0.0265 0.351099738229
0.007 0.027 0.351099738229
0.007 0.0275 0.351099738229
0.007 0.028 0.351099738229
0.007 0.0285 0.351099738229
0.007 0.029 0.351099738229
0.007 0.0295 0.351099738229
0.007 0.03 0.351099738229
0.0075 -0.03 0.403048168886
0.0075 -0.0295 0.403048168886
0.0075 -0.029 0.403048168886
0.0075 -0.0285 0.403048168886
0.0075 -0.028 0.403048168886
0.0075 -0.0275 0.403048168886
0.0075 -0.027 0.403048168886
0.0075 -0.0265 0.403048168886
0.0075 -0.026 0.403048168886
0.0075 -0.0255 0.403048168886
0.0075 -0.025 0.403048168886
0.0075 -0.0245 0.403048168886
0.0075 -0.024 0.403048168886
0.0075 -0.0235 0.403048168886
0.0075 -0.023 0.403048168886
0.0075 -0.0225 0.403048168886
0.0075 -0.022 0.403048168886
0.0075 -0.0215 0.403048168886
0.0075 -0.021 0.403048168886
0.0075 -0.0205 0.403048168886
0.0075 -0.02 0.403048168886
0.0075 -0.0195 0.403048168886
0.0075 -0.019 0.403048168886
0.0075 -0.0185 0.403048168886
0.0075 -0.018 0.403048168886
0.0075 -0.0175 0.403048168886
0.0075 -0.017 0.403048168886
0.0075 -0.0165 0.403048168886
0.0075 -0.016 0.403048168886
0.0075 -0.0155 0.403048168886
0.0075 -0.015 0.403048168886
0.0075 -0.0145 0.403048168886
0.0075 -0.014 0.403048168886
0.0075 -0.0135 0.403048168886
0.0075 -0.013 0.403048168886
0.0075 -0.0125 0.403048168886
0.0075 -0.012 0.403048168886
0.0075 -0.0115 0.403048168886
0.0075 -0.011 0.403048168886
0.0075 -0.0105 0.403048168886
0.0075 -0.01 0.403048168886
0.0075 -0.0095 0.403048168886
0.0075 -0.009 0.403048168886
0.0075 -0.0085 0.403048168886
0.0075 -0.008 0.403048168886
0.0075 -0.0075 0.403048168886
0.0075 -0.007 0.403048168886
0.0075 -0.0065 0.403048168886
0.0075 -0.006 0.403048168886
0.0075 -0.0055 0.403048168886
0.0075 -0.005 0.403048168886
0.0075 -0.0045 0.403048168886
0.0075 -0.004 0.403048168886
0.0075 -0.0035 0.403048168886
0.0075 -0.003 0.403048168886
0.0075 -0.0025 0.403048168886
0.0075 -0.002 0.403048168886
0.0075 -0.0015 0.403048168886
0.0075 -0.001 0.403048168886
0.0075 -0.0005 0.403048168886
0.0075 0.0 0.403048168886
0.0075 0.0005 0.403048168886
0.0075 0.001 0.403048168886
0.0075 0.0015 0.403048168886
0.0075 0.002 0.403048168886
0.0075 0.0025 0.403048168886
0.0075 0.003 0.403048168886
0.0075 0.0035 0.403048168886
0.0075 0.004 0.403048168886
0.0075 0.0045 0.403048168886
0.0075 0.005 0.403048168886
0.0075 0.0055 0.403048168886
0.0075 0.006 0.403048168886
0.0075 0.0065 0.403048168886
0.0075 0.007 0.403048168886
0.0075 0.0075 0.403048168886
0.0075 0.008 0.403048168886
0.0075 0.0085 0.403048168886
0.0075 0.009 0.403048168886
0.0075 0.0095 0.403048168886
0.0075 0.01 0.403048168886
0.0075 0.0105 0.403048168886
0.0075 0.011 0.403048168886
0.0075 0.0115 0.403048168886
0.0075 0.012 0.403048168886
0.0075 0.0125 0.403048168886
0.0075 0.013 0.403048168886
0.0075 0.0135 0.403048168886
0.0075 0.014 0.403048168886
0.0075 0.0145 0.403048168886
0.0075 0.015 0.403048168886
0.0075 0.0155 0.403048168886
0.0075 0.016 0.403048168886
0.0075 0.0165 0.403048168886
0.0075 0.017 0.403048168886
0.0075 0.0175 0.403048168886
0.0075 0.018 0.403048168886
0.0075 0.0185 0.403048168886
0.0075 0.019 0.403048168886
0.0075 0.0195 0.403048168886
0.0075 0.02 0.403048168886
0.0075 0.0205 0.403048168886
0.0075 0.021 0.403048168886
0.0075 0.0215 0.403048168886
0.0075 0.022 0.403048168886
0.0075 0.0225 0.403048168886
0.0075 0.023 0.403048168886
0.0075 0.0235 0.403048168886
0.0075 0.024 0.403048168886
0.0075 0.0245 0.403048168886
0.0075 0.025 0.403048168886
0.0075 0.0255 0.403048168886
0.0075 0.026 0.403048168886
0.0075 0.0265 0.403048168886
0.0075 0.027 0.403048168886
0.0075 0.0275 0.403048168886
0.0075 0.028 0.403048168886
0.0075 0.0285 0.403048168886
0.0075 0.029 0.403048168886
0.0075 0.0295 0.403048168886
0.0075 0.03 0.403048168886
0.008 -0.03 0.458579249932
0.008 -0.0295 0.458579249932
0.008 -0.029 0.458579249932
0.008 -0.0285 0.458579249932
0.008 -0.028 0.458579249932
0.008 -0.0275 0.458579249932
0.008 -0.027 0.458579249932
0.008 -0.0265 0.458579249932
0.008 -0.026 0.458579249932
0.008 -0.0255 0.458579249932
0.008 -0.025 0.458579249932
0.008 -0.0245 0.458579249932
0.008 -0.024 0.458579249932
0.008 -0.0235 0.458579249932
0.008 -0.023 0.458579249932
0.008 -0.0225 0.458579249932
0.008 -0.022 0.458579249932
0.008 -0.0215 0.458579249932
0.008 -0.021 0.458579249932
0.008 -0.0205 0.458579249932
0.008 -0.02 0.458579249932
0.008 -0.0195 0.458579249932
0.008 -0.019 0.458579249932
0.008 -0.0185 0.458579249932
0.008 -0.018 0.458579249932
0.008 -0.0175 0.458579249932
0.008 -0.017 0.458579249932
0.008 -0.0165 0.458579249932
0.008 -0.016 0.458579249932
0.008 -0.0155 0.458579249932
0.008 -0.015 0.458579249932
0.008 -0.0145 0.458579249932
0.008 -0.014 0.458579249932
0.008 -0.0135 0.458579249932
0.008 -0.013 0.458579249932
0.008 -0.0125 0.458579249932
0.008 -0.012 0.458579249932
0.008 -0.0115 0.458579249932
0.008 -0.011 0.458579249932
0.008 -0.0105 0.458579249932
0.008 -0.01 0.458579249932
0.008 -0.0095 0.458579249932
0.008 -0.009 0.458579249932
0.008 -0.0085 0.458579249932
0.008 -0.008 0.458579249932
0.008 -0.0075 0.458579249932
0.008 -0.007 0.458579249932
0.008 -0.0065 0.458579249932
0.008 -0.006 0.458579249932
0.008 -0.0055 0.458579249932
0.008 -0.005 0.458579249932
0.008 -0.0045 0.458579249932
0.008 -0.004 0.458579249932
0.008 -0.0035 0.458579249932
0.008 -0.003 0.458579249932
0.008 -0.0025 0.458579249932
0.008 -0.002 0.458579249932
0.008 -0.0015 0.458579249932
0.008 -0.001 0.458579249932
0.008 -0.0005 0.458579249932
0.008 0.0 0.458579249932
0.008 0.0005 0.458579249932
0.008 0.001 0.458579249932
0.008 0.0015 0.458579249932
0.008 0.002 0.458579249932
0.008 0.0025 0.458579249932
0.008 0.003 0.458579249932
0.008 0.0035 0.458579249932
0.008 0.004 0.458579249932
0.008 0.0045 0.458579249932
0.008 0.005 0.458579249932
0.008 0.0055 0.458579249932
0.008 0.006 0.458579249932
0.008 0.0065 0.458579249932
0.008 0.007 0.458579249932
0.008 0.0075 0.458579249932
0.008 0.008 0.458579249932
0.008 0.0085 0.458579249932
0.008 0.009 0.458579249932
0.008 0.0095 0.458579249932
0.008 0.01 0.458579249932
0.008 0.0105 0.458579249932
0.008 0.011 0.458579249932
0.008 0.0115 0.458579249932
0.008 0.012 0.458579249932
0.008 0.0125 0.458579249932
0.008 0.013 0.458579249932
0.008 0.0135 0.458579249932
0.008 0.014 0.458579249932
0.008 0.0145 0.458579249932
0.008 0.015 0.458579249932
0.008 0.0155 0.458579249932
0.008 0.016 0.458579249932
0.008 0.0165 0.458579249932
0.008 0.017 0.458579249932
0.008 0.0175 0.458579249932
0.008 0.018 0.458579249932
0.008 0.0185 0.458579249932
0.008 0.019 0.458579249932
0.008 0.0195 0.458579249932
0.008 0.02 0.458579249932
0.008 0.0205 0.458579249932
0.008 0.021 0.458579249932
0.008 0.0215 0.458579249932
0.008 0.022 0.458579249932
0.008 0.0225 0.458579249932
0.008 0.023 0.458579249932
0.008 0.0235 0.458579249932
0.008 0.024 0.458579249932
0.008 0.0245 0.458579249932
0.008 0.025 0.458579249932
0.008 0.0255 0.458579249932
0.008 0.026 0.458579249932
0.008 0.0265 0.458579249932
0.008 0.027 0.458579249932
0.008 0.0275 0.458579249932
0.008 0.028 0.458579249932
0.008 0.0285 0.458579249932
0.008 0.029 0.458579249932
0.008 0.0295 0.458579249932
0.008 0.03 0.458579249932
0.0085 -0.03 0.517692981369
0.0085 -0.0295 0.517692981369
0.0085 -0.029 0.517692981369
0.0085 -0.0285 0.517692981369
0.0085 -0.028 0.517692981369
0.0085 -0.0275 0.517692981369
0.0085 -0.027 0.517692981369
0.0085 -0.0265 0.517692981369
0.0085 -0.026 0.517692981369
0.0085 -0.0255 0.517692981369
0.0085 -0.025 0.517692981369
0.0085 -0.0245 0.517692981369
0.0085 -0.024 0.517692981369
0.0085 -0.0235 0.517692981369
0.0085 -0.023 0.517692981369
0.0085 -0.0225 0.517692981369
0.0085 -0.022 0.517692981369
0.0085 -0.0215 0.517692981369
0.0085 -0.021 0.517692981369
0.0085 -0.0205 0.517692981369
0.0085 -0.02 0.517692981369
0.0085 -0.0195 0.517692981369
0.0085 -0.019 0.517692981369
0.0085 -0.0185 0.517692981369
0.0085 -0.018 0.517692981369
0.0085 -0.0175 0.517692981369
0.0085 -0.017 0.517692981369
0.0085 -0.0165 0.517692981369
0.0085 -0.016 0.517692981369
0.0085 -0.0155 0.517692981369
0.0085 -0.015 0.517692981369
0.0085 -0.0145 0.517692981369
0.0085 -0.014 0.517692981369
0.0085 -0.0135 0.517692981369
0.0085 -0.013 0.517692981369
0.0085 -0.0125 0.517692981369
0.0085 -0.012 0.517692981369
0.0085 -0.0115 0.517692981369
0.0085 -0.011 0.517692981369
0.0085 -0.0105 0.517692981369
0.0085 -0.01 0.517692981369
0.0085 -0.0095 0.517692981369
0.0085 -0.009 0.517692981369
0.0085 -0.0085 0.517692981369
0.0085 -0.008 0.517692981369
0.0085 -0.0075 0.517692981369
0.0085 -0.007 0.517692981369
0.0085 -0.0065 0.517692981369
0.0085 -0.006 0.517692981369
0.0085 -0.0055 0.517692981369
0.0085 -0.005 0.517692981369
0.0085 -0.0045 0.517692981369
0.0085 -0.004 0.517692981369
0.0085 -0.0035 0.517692981369
0.0085 -0.003 0.517692981369
0.0085 -0.0025 0.517692981369
0.0085 -0.002 0.517692981369
0.0085 -0.0015 0.517692981369
0.0085 -0.001 0.517692981369
0.0085 -0.0005 0.517692981369
0.0085 0.0 0.517692981369
0.0085 0.0005 0.517692981369
0.0085 0.001 0.517692981369
0.0085 0.0015 0.517692981369
0.0085 0.002 0.517692981369
0.0085 0.0025 0.517692981369
0.0085 0.003 0.517692981369
0.0085 0.0035 0.517692981369
0.0085 0.004 0.517692981369
0.0085 0.0045 0.517692981369
0.0085 0.005 0.517692981369
0.0085 0.0055 0.517692981369
0.0085 0.006 0.517692981369
0.0085 0.0065 0.517692981369
0.0085 0.007 0.517692981369
0.0085 0.0075 0.517692981369
0.0085 0.008 0.517692981369
0.0085 0.0085 0.517692981369
0.0085 0.009 0.517692981369
0.0085 0.0095 0.517692981369
0.0085 0.01 0.517692981369
0.0085 0.0105 0.517692981369
0.0085 0.011 0.517692981369
0.0085 0.0115 0.517692981369
0.0085 0.012 0.517692981369
0.0085 0.0125 0.517692981369
0.0085 0.013 0.517692981369
0.0085 0.0135 0.517692981369
0.0085 0.014 0.517692981369
0.0085 0.0145 0.517692981369
0.0085 0.015 0.517692981369
0.0085 0.0155 0.517692981369
0.0085 0.016 0.517692981369
0.0085 0.0165 0.517692981369
0.0085 0.017 0.517692981369
0.0085 0.0175 0.517692981369
0.0085 0.018 0.517692981369
0.0085 0.0185 0.517692981369
0.0085 0.019 0.517692981369
0.0085 0.0195 0.517692981369
0.0085 0.02 0.517692981369
0.0085 0.0205 0.517692981369
0.0085 0.021 0.517692981369
0.0085 0.0215 0.517692981369
0.0085 0.022 0.517692981369
0.0085 0.0225 0.517692981369
0.0085 0.023 0.517692981369
0.0085 0.0235 0.517692981369
0.0085 0.024 0.517692981369
0.0085 0.0245 0.517692981369
0.0085 0.025 0.517692981369
0.0085 0.0255 0.517692981369
0.0085 0.026 0.517692981369
0.0085 0.0265 0.517692981369
0.0085 0.027 0.517692981369
0.0085 0.0275 0.517692981369
0.0085 0.028 0.517692981369
0.0085 0.0285 0.517692981369
0.0085 0.029 0.517692981369
0.0085 0.0295 0.517692981369
0.0085 0.03 0.517692981369
0.009 -0.03 0.580389363195
0.009 -0.0295 0.580389363195
0.009 -0.029 0.580389363195
0.009 -0.0285 0.580389363195
0.009 -0.028 0.580389363195
0.009 -0.0275 0.580389363195
0.009 -0.027 0.580389363195
0.009 -0.0265 0.580389363195
0.009 -0.026 0.580389363195
0.009 -0.0255 0.580389363195
0.009 -0.025 0.580389363195
0.009 -0.0245 0.580389363195
0.009 -0.024 0.580389363195
0.009 -0.0235 0.580389363195
0.009 -0.023 0.580389363195
0.009 -0.0225 0.580389363195
0.009 -0.022 0.580389363195
0.009 -0.0215 0.580389363195
0.009 -0.021 0.580389363195
0.009 -0.0205 0.580389363195
0.009 -0.02 0.580389363195
0.009 -0.0195 0.580389363195
0.009 -0.019 0.580389363195
0.009 -0.0185 0.580389363195
0.009 -0.018 0.580389363195
0.009 -0.0175 0.580389363195
0.009 -0.017 0.580389363195
0.009 -0.0165 0.580389363195
0.009 -0.016 0.580389363195
0.009 -0.0155 0.580389363195
0.009 -0.015 0.580389363195
0.009 -0.0145 0.580389363195
0.009 -0.014 0.580389363195
0.009 -0.0135 0.580389363195
0.009 -0.013 0.580389363195
0.009 -0.0125 0.580389363195
0.009 -0.012 0.580389363195
0.009 -0.0115 0.580389363195
0.009 -0.011 0.580389363195
0.009 -0.0105 0.580389363195
0.009 -0.01 0.580389363195
0.009 -0.0095 0.580389363195
0.009 -0.009 0.580389363195
0.009 -0.0085 0.580389363195
0.009 -0.008 0.580389363195
0.009 -0.0075 0.580389363195
0.009 -0.007 0.580389363195
0.009 -0.0065 0.580389363195
0.009 -0.006 0.580389363195
0.009 -0.0055 0.580389363195
0.009 -0.005 0.580389363195
0.009 -0.0045 0.580389363195
0.009 -0.004 0.580389363195
0.009 -0.0035 0.580389363195
0.009 -0.003 0.580389363195
0.009 -0.0025 0.580389363195
0.009 -0.002 0.580389363195
0.009 -0.0015 0.580389363195
0.009 -0.001 0.580389363195
0.009 -0.0005 0.580389363195
0.009 0.0 0.580389363195
0.009 0.0005 0.580389363195
0.009 0.001 0.580389363195
0.009 0.0015 0.580389363195
0.009 0.002 0.580389363195
0.009 0.0025 0.580389363195
0.009 0.003 0.580389363195
0.009 0.0035 0.580389363195
0.009 0.004 0.580389363195
0.009 0.0045 0.580389363195
0.009 0.005 0.580389363195
0.009 0.0055 0.580389363195
0.009 0.006 0.580389363195
0.009 0.0065 0.580389363195
0.009 0.007 0.580389363195
0.009 0.0075 0.580389363195
0.009 0.008 0.580389363195
0.009 0.0085 0.580389363195
0.009 0.009 0.580389363195
0.009 0.0095 0.580389363195
0.009 0.01 0.580389363195
0.009 0.0105 0.580389363195
0.009 0.011 0.580389363195
0.009 0.0115 0.580389363195
0.009 0.012 0.580389363195
0.009 0.0125 0.580389363195
0.009 0.013 0.580389363195
0.009 0.0135 0.580389363195
0.009 0.014 0.580389363195
0.009 0.0145 0.580389363195
0.009 0.015 0.580389363195
0.009 0.0155 0.580389363195
0.009 0.016 0.580389363195
0.009 0.0165 0.580389363195
0.009 0.017 0.580389363195
0.009 0.0175 0.580389363195
0.009 0.018 0.580389363195
0.009 0.0185 0.580389363195
0.009 0.019 0.580389363195
0.009 0.0195 0.580389363195
0.009 0.02 0.580389363195
0.009 0.0205 0.580389363195
0.009 0.021 0.580389363195
0.009 0.0215 0.580389363195
0.009 0.022 0.580389363195
0.009 0.0225 0.580389363195
0.009 0.023 0.580389363195
0.009 0.0235 0.580389363195
0.009 0.024 0.580389363195
0.009 0.0245 0.580389363195
0.009 0.025 0.580389363195
0.009 0.0255 0.580389363195
0.009 0.026 0.580389363195
0.009 0.0265 0.580389363195
0.009 0.027 0.580389363195
0.009 0.0275 0.580389363195
0.009 0.028 0.580389363195
0.009 0.0285 0.580389363195
0.009 0.029 0.580389363195
0.009 0.0295 0.580389363195
0.009 0.03 0.580389363195
0.0095 -0.03 0.646668395412
0.0095 -0.0295 0.646668395412
0.0095 -0.029 0.646668395412
0.0095 -0.0285 0.646668395412
0.0095 -0.028 0.646668395412
0.0095 -0.0275 0.646668395412
0.0095 -0.027 0.646668395412
0.0095 -0.0265 0.646668395412
0.0095 -0.026 0.646668395412
0.0095 -0.0255 0.646668395412
0.0095 -0.025 0.646668395412
0.0095 -0.0245 0.646668395412
0.0095 -0.024 0.646668395412
0.0095 -0.0235 0.646668395412
0.0095 -0.023 0.646668395412
0.0095 -0.0225 0.646668395412
0.0095 -0.022 0.646668395412
0.0095 -0.0215 0.646668395412
0.0095 -0.021 0.646668395412
0.0095 -0.0205 0.646668395412
0.0095 -0.02 0.646668395412
0.0095 -0.0195 0.646668395412
0.0095 -0.019 0.646668395412
0.0095 -0.0185 0.646668395412
0.0095 -0.018 0.646668395412
0.0095 -0.0175 0.646668395412
0.0095 -0.017 0.646668395412
0.0095 -0.0165 0.646668395412
0.0095 -0.016 0.646668395412
0.0095 -0.0155 0.646668395412
0.0095 -0.015 0.646668395412
0.0095 -0.0145 0.646668395412
0.0095 -0.014 0.646668395412
0.0095 -0.0135 0.646668395412
0.0095 -0.013 0.646668395412
0.0095 -0.0125 0.646668395412
0.0095 -0.012 0.646668395412
0.0095 -0.0115 0.646668395412
0.0095 -0.011 0.646668395412
0.0095 -0.0105 0.646668395412
0.0095 -0.01 0.646668395412
0.0095 -0.0095 0.646668395412
0.0095 -0.009 0.646668395412
0.0095 -0.0085 0.646668395412
0.0095 -0.008 0.646668395412
0.0095 -0.0075 0.646668395412
0.0095 -0.007 0.646668395412
0.0095 -0.0065 0.646668395412
0.0095 -0.006 0.646668395412
0.0095 -0.0055 0.646668395412
0.0095 -0.005 0.646668395412
0.0095 -0.0045 0.646668395412
0.0095 -0.004 0.646668395412
0.0095 -0.0035 0.646668395412
0.0095 -0.003 0.646668395412
0.0095 -0.0025 0.646668395412
0.0095 -0.002 0.646668395412
0.0095 -0.0015 0.646668395412
0.0095 -0.001 0.646668395412
0.0095 -0.0005 0.646668395412
0.0095 0.0 0.646668395412
0.0095 0.0005 0.646668395412
0.0095 0.001 0.646668395412
0.0095 0.0015 0.646668395412
0.0095 0.002 0.646668395412
0.0095 0.0025 0.646668395412
0.0095 0.003 0.646668395412
0.0095 0.0035 0.646668395412
0.0095 0.004 0.646668395412
0.0095 0.0045 0.646668395412
0.0095 0.005 0.646668395412
0.0095 0.0055 0.646668395412
0.0095 0.006 0.646668395412
0.0095 0.0065 0.646668395412
0.0095 0.007 0.646668395412
0.0095 0.0075 0.646668395412
0.0095 0.008 0.646668395412
0.0095 0.0085 0.646668395412
0.0095 0.009 0.646668395412
0.0095 0.0095 0.646668395412
0.0095 0.01 0.646668395412
0.0095 0.0105 0.646668395412
0.0095 0.011 0.646668395412
0.0095 0.0115 0.646668395412
0.0095 0.012 0.646668395412
0.0095 0.0125 0.646668395412
0.0095 0.013 0.646668395412
0.0095 0.0135 0.646668395412
0.0095 0.014 0.646668395412
0.0095 0.0145 0.646668395412
0.0095 0.015 0.646668395412
0.0095 0.0155 0.646668395412
0.0095 0.016 0.646668395412
0.0095 0.0165 0.646668395412
0.0095 0.017 0.646668395412
0.0095 0.0175 0.646668395412
0.0095 0.018 0.646668395412
0.0095 0.0185 0.646668395412
0.0095 0.019 0.646668395412
0.0095 0.0195 0.646668395412
0.0095 0.02 0.646668395412
0.0095 0.0205 0.646668395412
0.0095 0.021 0.646668395412
0.0095 0.0215 0.646668395412
0.0095 0.022 0.646668395412
0.0095 0.0225 0.646668395412
0.0095 0.023 0.646668395412
0.0095 0.0235 0.646668395412
0.0095 0.024 0.646668395412
0.0095 0.0245 0.646668395412
0.0095 0.025 0.646668395412
0.0095 0.0255 0.646668395412
0.0095 0.026 0.646668395412
0.0095 0.0265 0.646668395412
0.0095 0.027 0.646668395412
0.0095 0.0275 0.646668395412
0.0095 0.028 0.646668395412
0.0095 0.0285 0.646668395412
0.0095 0.029 0.646668395412
0.0095 0.0295 0.646668395412
0.0095 0.03 0.646668395412
0.01 -0.03 0.716530078019
0.01 -0.0295 0.716530078019
0.01 -0.029 0.716530078019
0.01 -0.0285 0.716530078019
0.01 -0.028 0.716530078019
0.01 -0.0275 0.716530078019
0.01 -0.027 0.716530078019
0.01 -0.0265 0.716530078019
0.01 -0.026 0.716530078019
0.01 -0.0255 0.716530078019
0.01 -0.025 0.716530078019
0.01 -0.0245 0.716530078019
0.01 -0.024 0.716530078019
0.01 -0.0235 0.716530078019
0.01 -0.023 0.716530078019
0.01 -0.0225 0.716530078019
0.01 -0.022 0.716530078019
0.01 -0.0215 0.716530078019
0.01 -0.021 0.716530078019
0.01 -0.0205 0.716530078019
0.01 -0.02 0.716530078019
0.01 -0.0195 0.716530078019
0.01 -0.019 0.716530078019
0.01 -0.0185 0.716530078019
0.01 -0.018 0.716530078019
0.01 -0.0175 0.716530078019
0.01 -0.017 0.716530078019
0.01 -0.0165 0.716530078019
0.01 -0.016 0.716530078019
0.01 -0.0155 0.716530078019
0.01 -0.015 0.716530078019
0.01 -0.0145 0.716530078019
0.01 -0.014 0.716530078019
0.01 -0.0135 0.716530078019
0.01 -0.013 0.716530078019
0.01 -0.0125 0.716530078019
0.01 -0.012 0.716530078019
0.01 -0.0115 0.716530078019
0.01 -0.011 0.716530078019
0.01 -0.0105 0.716530078019
0.01 -0.01 0.716530078019
0.01 -0.0095 0.716530078019
0.01 -0.009 0.716530078019
0.01 -0.0085 0.716530078019
0.01 -0.008 0.716530078019
0.01 -0.0075 0.716530078019
0.01 -0.007 0.716530078019
0.01 -0.0065 0.716530078019
0.01 -0.006 0.716530078019
0.01 -0.0055 0.716530078019
0.01 -0.005 0.716530078019
0.01 -0.0045 0.716530078019
0.01 -0.004 0.716530078019
0.01 -0.0035 0.716530078019
0.01 -0.003 0.716530078019
0.01 -0.0025 0.716530078019
0.01 -0.002 0.716530078019
0.01 -0.0015 0.716530078019
0.01 -0.001 0.716530078019
0.01 -0.0005 0.716530078019
0.01 0.0 0.716530078019
0.01 0.0005 0.716530078019
0.01 0.001 0.716530078019
0.01 0.0015 0.716530078019
0.01 0.002 0.716530078019
0.01 0.0025 0.716530078019
0.01 0.003 0.716530078019
0.01 0.0035 0.716530078019
0.01 0.004 0.716530078019
0.01 0.0045 0.716530078019
0.01 0.005 0.716530078019
0.01 0.0055 0.716530078019
0.01 0.006 0.716530078019
0.01 0.0065 0.716530078019
0.01 0.007 0.716530078019
0.01 0.0075 0.716530078019
0.01 0.008 0.716530078019
0.01 0.0085 0.716530078019
0.01 0.009 0.716530078019
0.01 0.0095 0.716530078019
0.01 0.01 0.716530078019
0.01 0.0105 0.716530078019
0.01 0.011 0.716530078019
0.01 0.0115 0.716530078019
0.01 0.012 0.716530078019
0.01 0.0125 0.716530078019
0.01 0.013 0.716530078019
0.01 0.0135 0.716530078019
0.01 0.014 0.716530078019
0.01 0.0145 0.716530078019
0.01 0.015 0.716530078019
0.01 0.0155 0.716530078019
0.01 0.016 0.716530078019
0.01 0.0165 0.716530078019
0.01 0.017 0.716530078019
0.01 0.0175 0.716530078019
0.01 0.018 0.716530078019
0.01 0.0185 0.716530078019
0.01 0.019 0.716530078019
0.01 0.0195 0.716530078019
0.01 0.02 0.716530078019
0.01 0.0205 0.716530078019
0.01 0.021 0.716530078019
0.01 0.0215 0.716530078019
0.01 0.022 0.716530078019
0.01 0.0225 0.716530078019
0.01 0.023 0.716530078019
0.01 0.0235 0.716530078019
0.01 0.024 0.716530078019
0.01 0.0245 0.716530078019
0.01 0.025 0.716530078019
0.01 0.0255 0.716530078019
0.01 0.026 0.716530078019
0.01 0.0265 0.716530078019
0.01 0.027 0.716530078019
0.01 0.0275 0.716530078019
0.01 0.028 0.716530078019
0.01 0.0285 0.716530078019
0.01 0.029 0.716530078019
0.01 0.0295 0.716530078019
0.01 0.03 0.716530078019
0.0105 -0.03 0.789974411016
0.0105 -0.0295 0.789974411016
0.0105 -0.029 0.789974411016
0.0105 -0.0285 0.789974411016
0.0105 -0.028 0.789974411016
0.0105 -0.0275 0.789974411016
0.0105 -0.027 0.789974411016
0.0105 -0.0265 0.789974411016
0.0105 -0.026 0.789974411016
0.0105 -0.0255 0.789974411016
0.0105 -0.025 0.789974411016
0.0105 -0.0245 0.789974411016
0.0105 -0.024 0.789974411016
0.0105 -0.0235 0.789974411016
0.0105 -0.023 0.789974411016
0.0105 -0.0225 0.789974411016
0.0105 -0.022 0.789974411016
0.0105 -0.0215 0.789974411016
0.0105 -0.021 0.789974411016
0.0105 -0.0205 0.789974411016
0.0105 -0.02 0.789974411016
0.0105 -0.0195 0.789974411016
0.0105 -0.019 0.789974411016
0.0105 -0.0185 0.789974411016
0.0105 -0.018 0.789974411016
0.0105 -0.0175 0.789974411016
0.0105 -0.017 0.789974411016
0.0105 -0.0165 0.789974411016
0.0105 -0.016 0.789974411016
0.0105 -0.0155 0.789974411016
0.0105 -0.015 0.789974411016
0.0105 -0.0145 0.789974411016
0.0105 -0.014 0.789974411016
0.0105 -0.0135 0.789974411016
0.0105 -0.013 0.789974411016
0.0105 -0.0125 0.789974411016
0.0105 -0.012 0.789974411016
0.0105 -0.0115 0.789974411016
0.0105 -0.011 0.789974411016
0.0105 -0.0105 0.789974411016
0.0105 -0.01 0.789974411016
0.0105 -0.0095 0.789974411016
0.0105 -0.009 0.789974411016
0.0105 -0.0085 0.789974411016
0.0105 -0.008 0.789974411016
0.0105 -0.0075 0.789974411016
0.0105 -0.007 0.789974411016
0.0105 -0.0065 0.789974411016
0.0105 -0.006 0.789974411016
0.0105 -0.0055 0.789974411016
0.0105 -0.005 0.789974411016
0.0105 -0.0045 0.789974411016
0.0105 -0.004 0.789974411016
0.0105 -0.0035 0.789974411016
0.0105 -0.003 0.789974411016
0.0105 -0.0025 0.789974411016
0.0105 -0.002 0.789974411016
0.0105 -0.0015 0.789974411016
0.0105 -0.001 0.789974411016
0.0105 -0.0005 0.789974411016
0.0105 0.0 0.789974411016
0.0105 0.0005 0.789974411016
0.0105 0.001 0.789974411016
0.0105 0.0015 0.789974411016
0.0105 0.002 0.789974411016
0.0105 0.0025 0.789974411016
